word,definition
حاكَ,"[ح و ك]. (فعل: ثلاثي لازم متعد بحرف). حُكْتُ، أَحوكُ، حُكْ، مصدر حَوْكٌ، حِياكَةٌ، حِياكٌ. ; 1.""حاكَتْ صُوفَها"" : نَسَجَتْهُ. ; 2.""حاكَ الشِّعْرَ"" : نَظَمَهُ. ; 3.""حاكَ الإِثْمُ في صَدْرِهِ"" : رَسَخَ فِيهِ. ""الإِثْمُ ما حاكَ في صَدْرِكَ وَكَرِهْتَ أَنْ يَطَّلِعَ عَلَيْهِ النَّاسُ"". ; 4.""حاكَ الْمَطَرُ الأرْضَ"" : أَنْمَى كَلأَها وَأَزْهارَها. ; 5.""كانَ يَحوكُ لَهُ الدَّسائِسَ"" : يُدَبِّرُها، يُضْمِرُها لَهُ."
حِيَاكَةٌ,"[ح و ك]. (مصدر حَاكَ). ""يَشْتَغِلُ فِي الحِيَاكَةِ"": حِرْفَةُ الحَائِكِ، أيْ نَسْجُ الثِّيَابِ."
حَوْكٌ,"[ح و ك]. (مصدر حاكَ). ; 1.""هَذَا عَلَى حَوْكِ ذَاكَ"" : عَلَى مِثالِهِ سِنّاً أوْ هَيْئَةً. ; 2.""حَوْكُ ثَوْبٍ"" : مَا نُسِجَ مِنْهُ."
تَحَوُّلٌ,"[ح و ل] . (مصدر تَحَوَّلَ). ; 1.""حَدَثَ تَحَوُّلٌ فِي حَيَاتِهِ"" : تَغَيُّرٌ مِنْ وَضْعٍ إِلَى آخَرَ. ; 2.""شَكَّلَ نَجَاحُهُ نُقْطَةَ تَحَوُّلٍ فِي حَيَاتِهِ"" : مَرْحَلَةً هَامَّةً فِي الهَيْئَةِ وَالشَّكْلِ ."
حَوِلَ,"[ح و ل]. (فعل: ثلاثي لازم). حَوِلْتُ، أحْوَلُ، مصدر حَوَلٌ. ""حَوِلَتْ عَيْنُهُ"" : أَصَابَهَا حَوَلٌ، أَيِ اخْتِلاَفُ مِحْوَرَيِ العَيْنَيْنِ."
حالَ,"[ح و ل]. (فعل: ثلاثي لازم، متعد بحرف). حُلْتُ، أَحولُ، حُلْ، مصدر حَوْلٌ، حُؤُولٌ، حَيْلولَةٌ. ; 1.""حالَ الحَوْلُ"" : مَضَى وَتَمَّ. ; 2.""حالَ عَلَيْهِ الحَوْلُ وَلا يَبْدُو أَنَّهُ تَغَيَّرَ"" : أَتَى عَلَيْهِ الحَوْلُ. ; 3.""حالَتْ أَوْضاعُهُ"" : تَغَيَّرَتْ مِنْ حالٍ إلى حالٍ. ""حالَ لَوْنُ الفُسْتانِ"". ; 4.""حالَ الْمَطَرُ بَيْنَهُ وَبَيْنَ الوُصولِ في الْمَوْعِدِ"" : اِعْتَرَضَهُ. ""حالَ دونَهُ"". ; 5.""أُرْسِلَتْ قُوَّاتٌ جَديدَةٌ لِتَحولَ بَيْنَ الْمُتَقاتِلينَ"" : لِتَفْصِلَ بَيْنَهُم، لِتَقِفَ بَيْنَهُم حاجِزاً. ; 6.""حال العَهْدُ وَتَغَيَّرَتِ الأَحْوالُ"" : اِنْقَلَبَتْ. ; 7.""حالَ إلى مَسْكَنٍ آخَرَ"" : تَحَوَّلَ إِلَيْهِ. ; 8.""حالَ عَنِ العَهْدِ"" : زالَ عَنْهُ. ; 9.""حالَ القَضيبُ"" : اِعْوَجَّ. 10.""حالَ في ظَهْرِ الفَرَسِ أَو عَلَيْهِ"": وَثَبَ عَلَيْهِ وَرَكِبَ. 11.""حالَتِ النَّخْلَةُ"" : حَمَلَتْ عاماً وَلَمْ تَحْمِلْ عاماً. 12.""حالَ عَنْ ظَهْرِ الفَرَسِ"" : سَقَطَ عَنْهُ. 13.""حالَتِ النَّاقَةُ"" : ضَرَبَها الفَحْلُ وَلم تَحْمِلْ."
اِحْوَلَّ,"[ح و ل]. (فعل: خماسي لازم). اِحْوَلَّ، يَحْوَلُّ، مصدر اِحْوِلاَلٌ. ""اِحْوَلَّتِ العَيْنُ"" : صَارَ بِهَا حَوَلٌ، أيْ عِنْدَمَا تَمِيلُ إِحْدَى الحَدَقَتَيْنِ إِلَى جهَةِ اليَمِينِ وَالأخْرَى جِهَةَ اليَسَارِ."
اِحْتَالَ,"[ح و ل]. (فعل: خماسي لازم، متعد بحرف). اِحْتَلْتُ، أَحْتَالُ، اِحْتَلْ، مصدر اِحْتِيَالٌ. ; 1.""اِحْتَالَ عَلَى صَدِيقِهِ وَأخَذَ مِنْهُ مَالَهُ"" : دَبَّر لَهُ حِيلَةً. ""تَاجِرٌ أَمِينٌ لا يَحْتَالُ عَلَى أحَدٍ"". ; 2.""اِحْتَالَ عَلَيْهِ بالدَّيْنِ"" : نَقَلَهُ إلَى ذِمَّتِهِ. ; 3.""اِحْتَالَتِ الأَرْضُ"": لم يُصِبْهَا الْمَطَرُ."
أحَالَ,"[ح و ل]. (فعل: رباعي لازم متعد بحرف). أحَلْتُ، أُحِيلُ، أَحِلْ، مصدر إحَالَةٌ. ; 1.""أحَالَ الرَّئِيسُ الأمْرَ عَلَى نَائِبهِ"": سَلَّمَهُ إِلَيْهِ وَجَعَلَهُ مَقصُوراً عَلَيْهِ. ; 2.""سَيُحَالُ الْمُوَظَّفُ قَرِيباً عَلَى الْمَعَاشِ"" : سَيُعْفَى مِنْ عَمَلِهِ وَيُعطَى مَعَاشَاً شَهْرِيّاً. ""أحَالَتْهُ الحُكُومَةُ عَلَى الْمَعَاشِ"". ; 3.""أَحَالَ اللَّهُ الحَوْلَ"": أَتَمَّهُ. ; 4.""أَحَالَ بالمكانِ"" : أَقَامَ فِيه حَوْلاً، أي سَنَةً. ; 5.""أَحَالَ الصَّبَّاغُ لَوْنَ الغُرْفَةِ"" : بَدَّلَهُ، غَيَّرَهُ. ""حُسْنُهَا الذِي أحَالَتْهُ الْمَرْأةُ قُبْحاً"". (م. ص. الرافعي). ; 6.""أَحَالَ العَيْشُ"" : تَحَوَّلَ مِنْ حَالٍ إلى حالٍ. ; 7.""أَحَالَ عَلَيْهِ"": اِسْتَضْعَفَه. ; 8.""أَحَالَ عَلَيْهِ الماءَ"" : أَفْرَغَهُ."
حاوَلَ,"[ح و ل]. (فعل: رباعي متعد). حاوَلْتُ، أُحاوِلُ، حاوِلْ، مصدر مُحاوَلَةٌ. ; 1.""حاوَلَ أَنْ يَتَعَلَّمَ لُغَةً أَجْنَبِيَّةً"" : سَعَى. ""نُحاوِلُ مُلْكاً أَوْ نَموتَ فَنُعْذَرا"".(امرؤ القيس). ; 2.""وَجَدْتُهُ يُحاوِلُ الغِشَّ"" : يُريدُ الغِشَّ بِحيلَةٍ."
حَوَّلَ,"[ح و ل]. (فعل: رباعي متعد بحرف). حَوَّلْتُ، أُحَوِّلُ، حَوِّلْ، مصدر تَحْوِيلٌ. ; 1. ""حَوَّلَتِ الأَمْتِعَةَ مِنْ غُرْفَةٍ إلَى أُخْرَى"" : نَقَلَتْهَا. ; 2. ""يُحَوِّلُ وَجْهَهُ كُلَّمَا رَآهُ"" : يَغُضُّ طَرْفَهُ عَنْهُ. ; 3. ""حَوَّلَ الْمَوْضُوعَ إلَى غَيْرِهِ"" : أَحَالَهُ. ; 4. ""حَوَّلَ عَيْنَهُ"" : جَعَلَهَا حَوْلاَءَ. ; 5. ""حَوَّلَ مَجْرى النَّهْرِ"" : غَيَّرَ اتِّجَاهَهُ لِيَصُبَّ فِي مَجْرى آخَرَ. ""حَوَّلَ اتِّجَاهَهُ"". ; 6. ""حَوَّلَ إلَى حِسَابِهِ مَبْلغاً مِنَ الْمَالِ"" : نَقَلَهُ إلَى حِسَابِهِ. ; 7. ""حَوَّلَ مِائَةَ دِرْهَمٍ إلَى دُولاَرَاتٍ"" : بَدَّلَهَا حَسَبَ قَانُونِ الصَّرْفِ."
اِسْتَحَالَ,"[ح و ل]. (فعل: سداسي لازم متعد). اِسْتَحاَل، يَسْتَحِيلُ، مصدر اِسْتِحَالَةٌ. ; 1.""اِسْتَحَالَ الطَّقْسُ"" : تَحَوَّلَ مِنْ حَالٍ إِلَى حَالٍ أُخْرَى. ; 2.""اِسْتحَالَ العِصْيَانُ"" : صَارَ مُحَالاً. ""يَسْتَحِيلُ أن يَكْذِبَ"". ; 3.""اِسْتَحَالَ اللَّوْنُ"" : تَغَيَّرَ. ; 4.""اِسْتَحَالَ التِّمْثَالَ"" : نَظَرَ."
مُحْوِلٌ,"[ح و ل]. (فاعل مِن أَحْوَلَ). ""صَبِيٌّ مُحْوِلٌ"" : مَنْ أَتَى عَلَيْهِ الْحَوْلُ، العَامُ."
اِحْتِيَالٌ,"[ح و ل]. (مصدر اِحْتَالَ). ""إِيَّاكَ وَالاحْتِيَالَ"": إِيَّاكَ وَتَدْبِيرَ الحِيَلِ وَالْمَكائِدِ."
اِحْوِلاَلٌ,"[ح و ل]. (مصدر اِحْوَلَّ). ""اِحْوِلاَلُ العَيْنِ"": صَيْرُ حَوَلٍ بِهَا، أَيْ مَيْلُ إِحْدَى الحَدَقَتَيْنِ إِلَى جهَةِ اليَمِين وَالأُخْرَى جِهَةَ اليَسَارِ."
اِسْتِحَالَةٌ,"[ح و ل]. (مصدر اِسْتَحَالَ). ; 1.""اِسْتِحَالَةُ الطَّقْسِ في الْمَسَاءِ"" : تَحَوّلُهُ. ; 2.""اِسْتِحَالَةُ حُضُورِهِ"" : عَدَمُ إِمْكَانِ حُضُورِهِ."
إِحالَةٌ,"[ح و ل]. (مصدر أَحَالَ). ; 1.""إحالَةُ القَضِيَّةِ عَلَى الْمُدِيرِ"" : تَسْلِيمُهَا وَرَفْعُهَا إِلَيْهِ وَجَعْلُهَا مَقصُورَةً عَلَيْهِ لِيَنْظُرَ فِيهَا. ; 2.""الإِحَالَةُ عَلَى الْمَعَاش"" : الإِعْفَاءُ مِنَ العَمَلِ وَجَعْلُ العَامِلِ أوِ الْمُوَظَّفِ يَتَمَتَّعُ بِمَعَاشٍ شَهْريٍّ ."
حِيَالٌ,"[ح و ل]. (مصدر حَالَ يَحُولُ). ""جَلَسَ حِيَالَهُ"": قُبَالَتَهُ، إِزَاءهُ، حِذاءهُ . ""جَلَسَ بِحِيَالِهِ""."
حَيْلُولَةٌ,"[ح و ل]. (مصدر حَالَ). ""سَعى إلَى الحَيْلُولَةِ دُونَ لِقَائِهِ"" : إلَى عَدَمِ لِقَائِهِ. ""قَامَ بِمُحَاوَلاتٍ لِلْحَيْلُولَةِ دُونَ مَعْرِفَةِ الحَقِيقَةِ"" ""لَمْ يَقْتَنِعْ يَوْماً بِالأَوَامِرِ الصَّارِمَةِ الَّتِي يُلاحِقُهُ بِهَا لِلْحَيْلُولَةِ بَيْنَهُ وَبَيْنَ مَا تَصْبُو إلَيْهِ نَفْسُهُ""(ن. محفوظ)."
حَوَلٌ,"[ح و ل]. (مصدر حَوِلَ). ""لُوحِظَ حَوَلٌ فِي عَيْنَيْهِ"" : اخْتِلاَفُ مِحْوَرَيِ العَيْنَيْنِ، أَيْ مَيْلُ إِحْدى الحَدَقَتَيْنِ إلَى أَسْفَلِ الأنْفِ وَالأُخْرَى إلَى الصُّدْغِ."
حَوَالَيْ,"[ح و ل]. ; 1. ""حَوَالَيْ القَصْرِ"" : الجِهَاتُ الْمُحِيطَةُ بِهِ. ; 2. ""حَوَالَيِ الرَّجُلِ"" : مَا يُحِيطُ بِهِ."
حَوَالٌ,"[ح و ل]. ; 1. ""حَوَالُ الْمَنْزِلِ"" : الجِهَاتُ الْمُحِيطَةُ بِهِ. ; 2. ""جَلَسَ حَوَالَهُ"" : إزَاءهُ. ; 3. ""حَوَالُ الدَّهْرِ"": تَغَيُّرُهُ وَنَوَائِبُهُ وَصُرُوفُهُ."
مُحَالٌ,"[ح و ل]. ; 1.""أَمْرٌ مُحَالٌ"" : مُسْتَحِيلٌ، أَيْ وُجُودُهُ غَيْرُ مُمْكِنٍ. ; 2.""آتٍ لاَ مُحَالَ"" : لاَ رَيْبَ. ; 3.""لاَ مُحَالَ مِنْ عِقَابِهِ"" : لاَ بُدَّ. ; 4.""كَلاَمٌ مُحَالٌ"" : مَا عُدِلَ بِهِ عَنْ وَجْهِهِ."
مَحَالَةٌ,"[ح و ل]. ; 1.""لاَ مَحَالَةَ مِنْ عِقَابِهِ"" : لاَبُدَّ. ; 2.""هُوَ آتٍ لاَ مَحَالَةَ"" : لاَ رَيْبَ."
حامَ,"[ح و م]. (فعل: ثلاثي لازم، متعد بحرف). حُمْتُ، أَحومُ، حُمْ، مصدر حَوْمٌ، حَوَمانٌ. ; 1.""يَحومُ حَوْلَ العِمارَةِ"" : يَدورُ بِها. ; 2.""يَحومُ حَوْلَ السُّؤالِ"" : لَمْ يُجِبْ عَنْهُ مُباشَرَةً، اِقْتَرَبَ مِنْهُ. ; 3.""حامَ الطَّائِرُ على البَيْتِ"" : دارَ، حَوَّمَ. ; 4.""حامَ على الأَمْرِ"" : أَمَّهُ، طَلَبَهُ. ; 5.""حامَتْ حَوْلَهُ الشُّبُهاتُ"" : أَصْبَحَ مُشْتَبَهاً بِهِ. ; 6.""حامَتْ حَوْلَ القَضِيَّةٍِ شُبُهاتٌ عَديدَةٌ"" : اِكْتَنَفَها الغُموضُ والاِلْتِباسُ. ; 7.""حامَ الوَلَدُ"" : عَطِشَ."
حَوَّمَ,"[ح و م]. (فعل: رباعي لازم، متعد بحرف). حَوَّمْتُ، أُحَوِّمُ، حَوِّمْ، مصدر تَحْوِيمٌ. ; 1. ""حَوَّمَ الطَّائِرُ فِي الفَضَاءِ"" : اِسْتَدَارَ. ; 2. ""حَوَّمَ فِي الأَمْرِ"" : اِسْتَدَامَ."
تَحْوِيمٌ,"[ح و م]. (مصدر حَوَّمَ). ; 1.""تَحْوِيمُ الطًّائِرِ فِي الفَضَاءِ"" : اِسْتِدَارَتُهُ. ; 2.""التَّحْوِيمُ فِي الأَمْرِ"" : اِسْتِدَامَةُ النَّظَرِ فِيهِ."
حَوِيَ,"[ح و ي]. (فعل: ثلاثي لازم). حَوِيتُ، أَحْوَى، مصدر حُوَّةٌ، حَوًى. ; 1. ""حَوِيَتْ شَفَةُ الرَّجُلِ"" : اِحْمَرَّتْ حُمْرةً ضارِبَةً إلَى السَّوَادِ. ; 2. ""حَوِيَ النَّبَاتُ"" : اِسْوَدَّ مِنْ شِدَّةِ النَّضاَرَةِ. ; 3. ""حَوِيَ الشَّيْءُ"" : خَالَطَ سَوادَهُ حُمْرَةٌ أو خَالَطَ حُمْرَتَهُ سَوَادٌ."
حَوَى,"[ح و ي]. (فعل: ثلاثي متعد). حَوَيْتُ، أحْوِي، اِحْوِ، مصدر حَوَايَةٌ. ; 1. ""حَوَى تُحَفاً أثَرِيَّةً"" : مَلَكَهَا. ; 2.""حَوَى الكُؤُوسَ الْمُتَفَرِّقَةَ"" : جَمَعَهَا. ; 3.""حَوَى الْمَعْرِضُ تُحَفاً فَنِّيَّةً"" : ضَمَّ. ""كَانَتْ تَحْوِيهِمْ بِذِرَاعَيْهَا وَتَغْمُرُهُمْ بِأَنْفَاسِ العَطْفِ"" (ن. محفوظ)."
اِحْتَوَى,"[ح و ي]. (فعل: خماسي لازم متعد بحرف). اِحْتَوَيْتُ، أحْتَوِي، اِحْتَوِ، مصدر اِحْتِوَاءٌ. ; 1. ""اِحْتَوَى الْمُتْحَفُ عَلى تُحَفٍ نَادِرَةٍ"" : اِشْتَمَلَ، تَضَمَّنَ. "" يَحْتَوِي الهَوَاءُ عَلَى نِسْبَةٍ مِنَ الأُكْسِجِينِ"" ""اِحْتَوَى الكِتَابُ أَبْوَابًا وَفصُولاً"": اِشْتَمَلَ. ; 2.""اِحْتَوَى الوَلَدَ بَيْنَ ذِرَاعَيْهِ"" : احتَضَنَهُ."
حَوَّى,"[ح و ي]. (فعل: رباعي لازم متعد). حَوَّيْتُ، أُحَوِّي، حَوِّ، مصدر تَحْوِيَةٌ. ; 1. ""حَوَّى السِّكِّينَ"" : قَبَضَهُ. ; 2.""حَوَّى الشَّيْءُ"" : اِنْقَبَضَ."
اِحْتِواءٌ,"[ح و ي]. (مصدر اِحْتَوَى). ; 1. ""اِحْتِوَاءُ الطِّفْلِ"": اِحْتِضَانُهُ، حَضْنُهُ. ; 2. ""اِحْتِوَاءُ الحَدَثِ"" : حَصْرُ نَتائِجِهِ. ; 3.""اِحْتِواءُ الكِتابِ على فُصولٍ"" : اِشْتِمَالُهُ."
حُوّةٌ,"[ح و ي]. ; 1. ""حُوَّةُ الشِّفَاهِ"" : سُمْرَتُهَا. ; 2.""حُوَّةُ نَباتٍ"" : سَوَادُهُ إلَى خُضْرَةٍ أوْ حُمْرَتُهُ إلَى سَوادٍ. ; 3. ""حُوّةُ الوادِي"" : جَانِبُهُ."
حَيْثُ,"[ح ي ث]. ; 1. ""ظَرْفُ مَكَانٍ، مَبْنِيٌّ عَلَى الضَّمِّ. أ. ""وَقَفْتُ حَيْثُ الجُمْهُورُ وَاقِفٌ"" : أَيْنَ وَقَفَ. ب. ""بَحَثْتُ عَنْهُ حَيْثُ يَكُونُ"" : أَيْنَمَا يَكُونُ وَيُوجَدُ. ج. ""شَرِبْتُ حَيْثُ يَشْرَبُ"" : مِنَ الْمَوْضِعِ الَّذِي يَشْربُ مِنْهُ. ; 2. تَأْتِي ظَرْفَ زَمَانٍ مَبْنِيّاً عَلَى الضَّمِّ : أ. ""جِئْتُ حَيْثُ جَاءَ الوَلَدُ"" : حِينَ جَاءَ. ب. تَدْخُلُ عَلَيْهَا مِنْ أوْ إلَى أوِ البَاءُ. ""فَاجَأَتْهُ مِنْ حَيْثُ يَدْرِي وَلاَ يَدْرِي"" : أَكَانَ يَدْرِي أوْ لاَ يَدْرِي. ج.: ""سَارَ بِهِ إلَى حَيْثُ لاَ يَعْلَمُ "". د. ""بِحَيْثُ إِنَّ الْمَوْضوعَ لا يَهُمُّهُ"" : بِما أَنَّ. ; 3.""مِنْ حَيْثُ هُو الْمَسْؤُولُ"" : إذْ هُوَ. ; 4. ""الإنْسَانُ مِنْ حَيْثُ هُوَ"" : بِحَدِّ ذَاتِهِ."
حَيَدَانٌ,"[ح ي د]. ""حَيَدَانٌ عَنِ الطَّرِيقِ"" : الانْحِرَافُ، الْمَيْلُ عَنْهُ."
حادَ,"[ح ي د]. (فعل: ثلاثي لازم، متعد بحرف). حِدْتُ، أحيدُ، حِدْ، مصدر حَيْدٌ، حَيَدانٌ. ; 1.""حادَ عَنِ الطَّريقِ الْمُسْتَقيمِ"": عَدَلَ عَنْهُ، مالَ. ""أَهْدافُهُ واضِحَةٌ لا يَحيدُ عَنْها"". ; 2.""كادَتِ السَّيَّارَةُ أَنْ تَحيدَ عنِ الطَّريقِ"" : أَنْ تَميلَ جانِباً."
حَيَّدَ,"[ح ي د]. (فعل: رباعي متعد). حَيَّدْتُ، أُحَيِّدُ، حَيِّدْ، مصدر تَحْيِيدٌ، تَحْيِيدَةٌ. ; 1. ""حَيَّدَ السَّيْرَ"" : حَعَلَ فِيهِ حُيُوداً، أَيْ عُقَداً. ; 2. ""حَيَّدَ الرَّجُلَ"" : جَعَلَهُ جَانِباً، أَوْ جَعَلَهُ عَلَى الحِيَادِ، مُحَايِداً."
حايَدَ,"[ح ي د]. (فعل: رباعي متعد). حايَدْتُ، أُحايِدُ، حايِدْ، مصدر مُحايَدَةٌ، حِيادٌ. ; 1.""حايَدَهُ لِيَنْعَمَ بِالسَّلامَةِ"": اِبْتَعَدَ عَنْهُ، جانَبَهُ وَمالَ عَنْهُ. ; 2.""حَايَدَ الشَّيْءَ أَوْ حَايَدَ جَارَهُ"" : يَكونُ مُحايِداً، لا يَتَدَخَّلُ فيهِ، يَتْرُكُ خُصومَتَهُ."
مَحِيدٌ,"[ح ي د]. (مصدر حَادَ). ""لاَ مَحِيدَ عَنْ هَذَا الأَمْرِ"" : لاَ مَهْرَبَ مِنْهُ، لاَ بُدَّ مِنْهُ."
مُحَايَدَةٌ,"[ح ي د]. (مصدر حَايَدَ). ""سِيَاسَةُ الْمُحَايَدَةُ"": سِيَاسَةُ عَدَمِ الانْحِيَازِ."
حِيَادٌ,"[ح ي د]. (مصدر حَايَدَ). ; 1. ""وَقَفَ مَوْقِفَ الحِيَادِ مِنَ الْمُتَنَازِعَيْنِ"" : عَدَمُ الانْحِيازِ لأَحَدٍ مِنْهُما. ""اِتَّخَذَ مَوْقِفَ الحْيادِ مِنَ الصِّراعِ. ; 2.""الحْيادُ الإيجابِيُّ"" (سيا): عَدَمُ انْحِيازِ دَوْلَةٍ إلَى إحْدَى الدُّوَلِ الكُبْرَى وَالعَمَلُ عَلَى الْمُشَارَكَةِ فِي حِفْظِ السَّلاَمِ الدُّوَلِيِّ."
