word,definition
انقض,انْقَضَّ يَنْقَضُّ انْقِضَاضاً : ــ الشيءُ: سقط فَوَجَدا فِيهَا جِدَاراً يُرِيدُ أَنْ يَنْقَضَّ فَأَقَامَهُ . ــ الطائرُ: هوى بسرعة للوقوع على شيء؛ انقضَّ النَّسر على فريسته. ــ الجيش: اندفع؛ انقضَّ الجيشُ على عدوّه. ــ: تقطَّع أو تكسَّر؛ انقضَّتْ أوصاله لشدة الفزع.
انقضع,انْقَضَعَ يَنْقَضِعُ انْقِضَاعاً :- وا: تفرَّقوا؛ وصل السُّيّاح إلى المدينة وانقضعوا في الأسواق.
انقضى,انْقَضَى يَنْقَضِي اِنْقَضِ انْقِضَاءَ [قضي]:- الشيءُ: انقطع وفني؛ انقضى العمرُ إلاّ أَقلَّه. ــ ت حاجتُه: تَمَّتْ ونُفِّذَت؛ لم ينصرف عنه إلاّ بعد أن انقضت حاجتُه.
انقط,انْقَطَّ يَنْقَطُّ انْقِطَاطاً :- الشيءُ: انقطع؛ انقطَّ رأسُ القلم.
انقطع,انْقطَعَ يَنْقَطِعُ انْقِطاعاً :- الشيءُ: انفصل بعضُه عن بعضٍ؛ انقطع السلك. ــ التيارُ الكهربائيُّ: توقف. ــ المطر: احتبس ولم يهطل. ــ عن العمل: تركه؛ انقطع الموظف عن عمله مدَّة الانْقِلاَبُ مرضه. ــ له: تَفَرَّغ له؛ ترك العملَ الإداريَّ وانقطع للبحث العلميّ. ــ النهرُ: جَفَّ. ــ نَفَسُهُ: أصيب بالإِرهاق؛ ظلَّ يركض خلفه حتى انقطع نفسه.
انقعر,انْقَعَرَ يَنْقَعِرُ انْقِعَاراً : انقلع من أصله؛ انقعر الشجرُ لقوّة الرياح. ــ عن مال له: مات عنه؛ لم ينقعر عن شيءٍ لأولاده.
انقفش,انْقَفَشَ يَنْقَفِشُ انْقِفَاشاً :- العنكبوتُ ونحوه: دخل جُحْرَه وضَمَّ جسده وقوائمه؛ انقفش العنكبوت حين أحسَّ بالخطر.
انقفع,انْقَفَعَ يَنْقَفِعُ انْقِفاعاً :- النباتُ: يبس وصلب. ــ عن الشيء: كفَّ عنه.
انقفل,انْقَفَلَ يَنْقَفِلُ انْقِفَالاً : انغلق؛ ضربت الريحُ البابَ فانقفل.
انقلب,انْقَلَبَ يَنْقَلِبُ انْقِلاَباً :- الشيءُ: صار أعلاه أسفلَه أو يمينُه شمالَه أو باطنُه ظاهره؛ كاد ينقلب على ظهره من شدة الضحك/ انقلب النائِمُ لينامَ على طرفه الأيمن/ انقلب الثوب على قفاه حين خلعتُه. ــ: تغيّر؛ انقلب الحكمُ/ انقلب الجوُّ بسرعة من بارد إلى حارّ. ــ الشخصُ: رجع أو ارتدَّ أَفَإِنْ مَاتَ أَوْ قُتِلَ انْقَلَبْتُمْ عَلَى أَعْقَابِكُمْ .
انقلع,انْقَلَعَ يَنْقَلِعُ انْقِلاَعاً : ــ الشيءُ: انتُزِعَ من مكانه؛ انقلع شجرُ الزيتون بأيدي من أرادوا بناءَ الدّور مكانه.
انقمس,انْقَمَسَ يَنْقَمِسُ انْقِمَاساً :ــ الكوكبُ: غرب؛ انبلج الفجر وانقمست الكواكب. ــ في الماءِ: وثب فيه؛ يتبارى السبّاحون في الانقماس في الماء من مكانٍ عالٍ.
انقمع,انْقَمَعَ يَنْقَمِعُ انْقِمَاعاً :- في المنزل: دخله هارباً؛ لاحقته الشَّرطة فانقمع في المخبأ. ــ: تغيَّب ودخل وراء ستر. ــ: ازدُجر ورُدع؛ انقمعت المظاهراتُ بفضل الشُرطة.
انكب,انْكَبَّ يَنْكَبُّ انْكِبَاباً :ــ على الشيءِ: أقبل عليه ولزمه وشُغل به؛ انكبَّ على كتابةِ القصَّة حتى أنهاها. ــ لوجهه: انقلب على وجهه؛ انكَبَّتْ لوجهها تبكي حزينة.
انكبت,انْكَبَتَ يَنْكَبتُ انْكِبَاتاً : ــ الشيءُ: انحبس؛ انْكَبَتَتْ عواطفه/ انكبت غيظه. ــ الشخصُ: رُدَّ بغيظه؛ انكبت الذين حاولوا السيطرة عليه. ــ: ذُلَّ وأُخزي؛ انكبت النمّام حين افْتُضِحَ أمره.
انكثب,انْكَثَبَ يَنْكَثِبً انْكِثَاباً : ــ الشيءُ: اجتمع؛ انكثب الرَّملُ. ــ الماءُ ونحوه: انصبَّ؛ ينكثب ماءُ النهر في البحر.
انكثم,انْكَثَمَ يَنْكَثِمُ انْكِثَاماً : حزن؛ انكثم لخسارة أخيه في التجارة. ــ عن كذا: انصرف؛ انكثم عن وجه الحقِّ إلى الخداع.
انكدر,انْكَدَرَ يَنْكَدِرُ اِنْكِدَاراً : ــ تِ النجومُ: تساقطت وتهاوت وَإِذَا النُّجُومُ انْكَدَرَتْ . ــ في سيره: أَسرع وانقضَّ؛ انكدر الأسد في هجومه على فريسته. ــ عليه القومُ: انصَبَّوا؛ انكدر المارّة على المعتدي الهارب ليمسكوا به.
انكرس,انْكَرَسَ يَنْكَرِسُ انْكِرَاساً : ــ عليه: انكبَّ؛ انكرس على قراءة الرواية معحباً بها. ــ في الشيءِ: دخل فيه منكباً؛ انكرس في المغارة.
انكسر,انْكَسَرَ يَنْكَسِرُ انْكِسَاراً : تحطَّم؛ انكسر الكأسُ الزّجاجيّ/ انكسر قَلْبُه من الذلّ أو الحزن، أي تحطم. ــ الجيش: انهزم؛ انكسر الجيش لعدم تدربه على الأسلحة الحديثة. ــ الحَرُّ: فتر. ــ ت الريح: خَفَّتْ وسكنت. ــ الشِّعرُ: اختل وزنه. ــ العجينُ: لان واختمر. ــ الضوءُ: في الفيزياء، غيّر اتجاه مساره عند انتقاله من وسط شفّاف إلى وسط شفاف آخر يختلف عنه في الكثافة الضوئية.
انكسف,انْكَسَفَ يَنْكَسِفُ انْكِسَافاً : ــ تِ الشَّمسُ: كسفت، أي احتجبت لحلول القمر بينها وبين الأرض. ــ الشخصُ: انقطع أمله.
انكشح,انْكَشَحَ يَنْكَشِحُ انْكِشَاحاً : ــ الناسُ عنه: تفرَّقوا وذهبوا.
انكشط,انْكَشَطَ يَنْكَشِطُ انْكِشَاطاً : ــ الجلدُ: انسلخ؛ وقع الولد على الأحجار فانكشط جلده. ــ روْعُه: زال خوفه.
انكشف,انْكَشَفَ يَنْكَشِفُ انْكِشَافاً : ظهر وبان؛ انكشفت الحقيقة للناس جميعاً/ انكشف الستار. ــ الهمُّ: زال؛ لا ينكشف غمُّه ما دام ولده مريضاً.
انكفأ,انْكَفَأَ يَنْكَفِىءُ انْكِفَاءً : ــ على الشيءِ: مال؛ انْكَفَأَ على الكتاب يقرأُه. ــ عنه: انْصَرَفَ؛ انكفأ عن الدراسة. ــ إليه: رجع؛ انكفأ المهاجرُ إلى بلده. ــ الجيشُ: انهزم؛ انكفأ جيش العدوَّ مخذولاً. ــ لونه: تغيّر؛ انكفأ لونه خوفاً.
انكفت,انْكَفَتَ يَنْكَفِتُ انْكِفَاتاً : انقبض؛ انكفت وجهه حين تبيّن أن خطته أخفقت. ــ إليه: رجع. ــ عنه: انصرَفَ؛ انكفت عن تنفيذِ المشروع حين اعترضته الصعوبات.
انكف,انْكَفَّ يَنْكَفُّ انْكِفَافاً : ــ عن الأَمْر: انصرف؛ انكفَّ عن اللَّهو حين شعر أن نتائجه وخيمة.
انكل,انْكَلَّ يَنْكَلُّ انْكِلاَلاً : ــ السيفُ: ذهب حدّه؛ انكلَّت السِّكينُ لكثرة الاستعمال. ــ الشخصُ: ضحك وتبسم؛ انْكلَّ لسماع النكتةِ. ــ البرقُ: لمع لمعاناً خفيفاً ويقال انكلّ السحابُ عن البرق.
انكمش,انْكَمَشَ يَنْكَمِشُ انْكِمَاشاً : ــ الشيءُ: تقلَّص وتقبَّض؛ يبدو أن قماش هذا الثوب ينكمش حين يُغسل. ــ على نفسه: انطوى وانفرد بنفسه؛ ينكمش الولدُ على نفسه خَجلاً. ــ في أمره: أسرع؛ انكمشتُ في العمل كي أتمَّهُ في الوقت المحدد.
انكمى,انْكَمَى يَنْكَمِي اِنْكَمِ انْكِمَاءً [كمي]: استخفى واستتر؛ انكمى الولد خلف الشجرة وهو يلعب مع أنداده.
انماث,انْمَاثَ يَنْمَاثُ اِنْمَثْ انْمِيَاثاً [موث]: ــ الشيءُ في الماء؛ اختلط وذاب؛ انْماث المسحوقُ في الشراب.
انمار,انْمَارَ يَنْمَارُ اِنْمَرْ انْمِيَاراً [مور]: ــ الصوف أو الوبرُ ونحوهما عن الدابَّة: سقط؛ أُصيبت الهرّة بمرض جلديّ فانمار شعرُها.
انماع,انْمَاعَ يَنْمَاعُ اِنْمَعْ انْمِيَاعاً [ميع]: ذاب؛ ينماع الزُّبد في المكان الدافىء.
انمج,انْمَجَّ يَنْمَجُّ انْمِجَاجاً : ترشش؛ انمجّت نقطة من قلم الحبرعلى الكتاب.
انمحق,انْمَحَقَ يَنْمَحِقُ انْمِحَاقاً : ــ الشيءُ: بطل واضمحلَّ أو هلك؛ كم من حضارات انمحقت لتظهر بدلاً منها حضاراتُ أخرى. ــ القمرُ: لم يكد يُرى في آخر الشهر لخفائه.
انمرط,انْمَرَطَ يَنْمَرِطُ انْمِرَاطاً : ــ الشَّعْرُ: تساقط؛ بحث عن علاج لإيقاف انمراط الشَّعر.
انمرق,انْمَرَقَ يَنْمَرِقُ انْمِراقاً : ــ الرجلُ: ظهرت عورته. ــ السَّهْمُ: نفذ في الرميّة وخرج من طرفها الآخر. ــ: الشَّعرُ: تساقط. ــ الولدُ من بطن أمّه: خرج.
انمزق,انْمَزَقَ يَنْمَزِقُ انْمِزَاقاً : انشقَّ؛ عَلِقَ ثوبي بالمسمار فانمزق.
انمسح,انْمَسَحَ يَنْمَسِحُ انْمِسَاحاً : ــ الشيءُ: ذهب ما عليه؛ انمسَحَ الدِّهانُ عن الخشب.
انمسخ,انْمَسَخَ يَنْمَسِخُ انْمِسَاخاً : طعمُ الشيءِ: قلَّت حلاوته أو زال؛ انمسخَ طعم التفاح بعد غليه بالماء. ــ: تحوَّلت صورتُه إلى أخرى أقبح؛ انمسخ هذا الشخصُ بعد أن أهزله المرضُ.
انملس,انْمَلَسَ يَنْمَلِسُ انْمِلاَساً : ــ من الأَمْر: أُفْلت؛ حاول أن ينملس من يد العدالة.
انملص,انْمَلَصَ يَنْمَلِصُ انْمِلاَصاً : ــ الشيءُ من اليد: سقط لِملاسَته؛ انملصت السمكة من يدي.
انملق,انْمَلَقَ يَنْمَلِقُ انْمِلاَقاً : ــ الشيءُ: صار أَمْلَسَ؛ انملَقَ الجدارُ بعد دَهنه. ــ: لان؛ انْمَلَقَ الجلدُ. ــ منه: أُفْلِتَ؛ انملقتِ القطَّةُ من يدَي الولد.
انمس,انَّمَسَ يَنَّمِسُ انِّمَاساً : ــ الشخصُ: استتر؛ انَّمسَ الصائدُ حتى لا يخيف صيدَه فيهرب. ــ في الشيء: دخل فيه، انَّمَسَ الباحثُ الأثريُّ في الكهف ليرى ما بداخله.
انهار,انْهَارَ يَنْهَارُ انْهَرْ انْهِيَاراً [هور]: انهدم؛ انهار البناءُ لضعف أساسه أَفَمَنْ أَسَّسَ بُنْيَانَهُ عَلَى تَقْوَى مِنَ اللَّهِ وَرِضْوَانٍ خَيْرٌ أَمْ مَنْ أَسَّسَ بُنْيَانَهُ عَلَى شَفَا جُرُفٍ هَارٍ فَانْهَارَ بِهِ . ــ الشيءُ: سقط وانحلَّ؛ انهارت الثلوجُ/ انهارت قواه/ انهارت معنوياته.
انهاض,انْهَاضَ يَنْهَاضُ اِنْهَضْ انْهِيَاضاً [هيض]: ــ العظمُ: انكسر بعد أن كاد ينجبرُ؛ وقع للمرة الثانية فانهاض رسغه. ــ الشخصُ: عاد إليه المرضُ بعد إِبلال؛ كاد المريض يشفى حين تعرَّض للبرد فانهاض. ــ الشيءُ: لان وضعف؛ توالت عليه الشدائد حتى انهاضت عزيمته.
انهاك,انْهَاكَ يَنْهاكُ اِنْهَكْ انْهِياكاً [هوك]: تحيّر واضطرب؛ انهاك المتَّهم في الإجابة عن أسئلة القاضي. ــ: تهوَّر؛ هو طائش في تصرفاته كثير الانهياك.
